id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,ranked_choice_round,votes,percent,unopposed,winner,alt_result_text,source
9223,1531,NY,New York,404,U.S. Senate,Class I,2010,general,true,"",8180,4482,Joseph J. DioGuardi,UST,"",244385,5.13669081381821,,false,,https://history.house.gov/Institution/Election-Statistics/
9224,1531,NY,New York,404,U.S. Senate,Class I,2010,general,true,"","",,"","","",250033,5.255405259125595,,"",Blank/Scattering,https://history.house.gov/Institution/Election-Statistics/
9817,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",12775,18437,Robert Rank,W,"",67,0.0037804282153106215,,false,,https://history.house.gov/Institution/Election-Statistics/
9833,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",447,656,Richard Blumenthal,WFP,"",30836,2.6741478516886867,,true,,https://history.house.gov/Institution/Election-Statistics/
9832,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",10338,18447,David Olszta,W,"",5,0.00043360809633037465,,false,,https://history.house.gov/Institution/Election-Statistics/
9830,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",11735,18445,John M. Traceski,W,"",15,0.0013008242889911241,,false,,https://history.house.gov/Institution/Election-Statistics/
9829,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",12779,18444,Jay J. Giles,W,"",17,0.001474267527523274,,false,,https://history.house.gov/Institution/Election-Statistics/
9828,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",12419,18443,Carl E. Vassar,W,"",31,0.002688370197248323,,false,,https://history.house.gov/Institution/Election-Statistics/
9827,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",12778,18442,Todd Vachon,W,"",45,0.003902472866973372,,false,,https://history.house.gov/Institution/Election-Statistics/
9826,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",12777,18441,Jeffery Russell,W,"",45,0.003902472866973372,,false,,https://history.house.gov/Institution/Election-Statistics/
9825,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",6141,18440,Brian Hill,W,"",559,0.04847738516973589,,false,,https://history.house.gov/Institution/Election-Statistics/
9824,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",448,657,Linda McMahon,REP,"",498341,43.216938466675046,,false,,https://history.house.gov/Institution/Election-Statistics/
9823,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",11262,16266,John Mertens,OTH,"",6735,0.5840701057570147,,false,,https://history.house.gov/Institution/Election-Statistics/
9821,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",5935,16267,Warren Bruce Mosler,IND,"",11275,0.9777862572249949,,false,,https://history.house.gov/Institution/Election-Statistics/
9820,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",447,656,Richard Blumenthal,DEM,"",605204,52.484270866305614,,true,,https://history.house.gov/Institution/Election-Statistics/
9831,1512,CT,Connecticut,107,U.S. Senate,Class III,2010,general,false,"",12780,18446,Matthew Coleman,W,"",7,0.0006070513348625245,,false,,https://history.house.gov/Institution/Election-Statistics/
9850,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12789,18460,Carol Ann Joyce LaRosa,W,"",2,3.6961020538130286e-05,,false,,https://history.house.gov/Institution/Election-Statistics/
9849,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",8107,18459,Howard Knepper,W,"",4,7.392204107626057e-05,,false,,https://history.house.gov/Institution/Election-Statistics/
9848,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",6102,18458,Robert Monroe,W,"",6,0.00011088306161439085,,false,,https://history.house.gov/Institution/Election-Statistics/
9847,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12788,18457,George Drake,W,"",13,0.00024024663349784682,,false,,https://history.house.gov/Institution/Election-Statistics/
9845,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12786,18455,Richard Lock,W,"",18,0.0003326491848431725,,false,,https://history.house.gov/Institution/Election-Statistics/
9843,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",481,690,Marco Rubio,REP,"",2645743,48.89468068080721,,true,,https://history.house.gov/Institution/Election-Statistics/
9842,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",4800,18453,Bruce Ray Riggs,NPA,"",3647,0.06739842095128057,,false,,https://history.house.gov/Institution/Election-Statistics/
9841,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12785,18452,Bobbie Bean,NPA,"",4301,0.07948467466724918,,false,,https://history.house.gov/Institution/Election-Statistics/
9840,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12784,18451,Lewis J. Armstrong,NPA,"",4443,0.08210890712545642,,false,,https://history.house.gov/Institution/Election-Statistics/
9839,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12783,18450,Rick Tyler,NPA,"",7397,0.13670033446027485,,false,,https://history.house.gov/Institution/Election-Statistics/
9838,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12782,18449,Sue Askeland,NPA,"",15340,0.28349102752745925,,false,,https://history.house.gov/Institution/Election-Statistics/
9837,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",479,4468,Charlie Crist,NPA,"",1607549,29.708325802525398,,false,,https://history.house.gov/Institution/Election-Statistics/
9836,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",11249,16246,Alexander Andrew Snitker,LIB,"",24850,0.45924068018626873,,false,,https://history.house.gov/Institution/Election-Statistics/
9835,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",480,689,Kendrick B. Meek,DEM,"",1092936,20.19801497143098,,false,,https://history.house.gov/Institution/Election-Statistics/
9834,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12781,18448,Bernie DeCastro,CON,"",4792,0.08855860520936015,,false,,https://history.house.gov/Institution/Election-Statistics/
9846,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",12787,18456,Belinda Gail Quarterman-Noah,W,"",18,0.0003326491848431725,,false,,https://history.house.gov/Institution/Election-Statistics/
9844,1514,FL,Florida,139,U.S. Senate,Class III,2010,general,false,"",6085,18454,Piotr Blass,W,"",47,0.0008685839826460617,,false,,https://history.house.gov/Institution/Election-Statistics/
9878,1522,KS,Kansas,214,U.S. Senate,Class III,2010,general,false,"",566,776,Jerry Moran,REP,"",587175,70.09437836340803,,true,,https://history.house.gov/Institution/Election-Statistics/
9877,1522,KS,Kansas,214,U.S. Senate,Class III,2010,general,false,"",11270,16278,Joseph K. Bellis,REF,"",11624,1.3876221809447864,,false,,https://history.house.gov/Institution/Election-Statistics/
9876,1522,KS,Kansas,214,U.S. Senate,Class III,2010,general,false,"",11269,16277,Michael William Dann,LIB,"",17922,2.139449821652827,,false,,https://history.house.gov/Institution/Election-Statistics/
9875,1522,KS,Kansas,214,U.S. Senate,Class III,2010,general,false,"",570,780,Lisa Johnston,DEM,"",220971,26.378549633994357,,false,,https://history.house.gov/Institution/Election-Statistics/
9893,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",581,792,David Vitter,REP,"",715415,56.5548136987211,,true,,https://history.house.gov/Institution/Election-Statistics/
9892,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",11258,16261,William R. McShan,REF,"",5879,0.46474528732942605,,false,,https://history.house.gov/Institution/Election-Statistics/
9891,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",12800,18476,Thomas G. LaFargue,OTH,"",4043,0.319606259002019,,false,,https://history.house.gov/Institution/Election-Statistics/
9890,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",11938,18475,William Robert Lang,OTH,"",5734,0.4532827823689282,,false,,https://history.house.gov/Institution/Election-Statistics/
9889,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",12799,18474,Ernest D. Woolon,OTH,"",8167,0.6456157104302471,,false,,https://history.house.gov/Institution/Election-Statistics/
9887,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",12394,18473,Sam Houston Melton,NPA,"",3780,0.29881564655642634,,false,,https://history.house.gov/Institution/Election-Statistics/
9886,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",12797,18472,Milton Gordon,NPA,"",4810,0.3802389576551351,,false,,https://history.house.gov/Institution/Election-Statistics/
9885,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",12709,18471,RA Galan,NPA,"",7474,0.5908328418949023,,false,,https://history.house.gov/Institution/Election-Statistics/
9884,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",11214,16197,Michael Karlton Brown,NPA,"",9973,0.7883831860072064,,false,,https://history.house.gov/Institution/Election-Statistics/
9883,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",11213,16196,Randall T. Hayes,LIB,"",13957,1.1033253912666778,,false,,https://history.house.gov/Institution/Election-Statistics/
9882,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",1375,2407,Charlie Melancon,DEM,"",476572,37.67385457954741,,false,,https://history.house.gov/Institution/Election-Statistics/
9888,1524,LA,Louisiana,233,U.S. Senate,Class III,2010,general,false,"",11215,16198,Michael Lane Spears,OTH,"",9190,0.7264856592205181,,false,,https://history.house.gov/Institution/Election-Statistics/
16668,1535,OK,Oklahoma,434,U.S. Senate,Class III,2010,general,false,"",777,991,Tom Coburn,REP,"",718482,70.63670979038511,,true,,https://history.house.gov/Institution/Election-Statistics/
16667,1535,OK,Oklahoma,434,U.S. Senate,Class III,2010,general,false,"",779,993,Jim Rogers,DEM,"",265814,26.13318966407151,,false,,https://history.house.gov/Institution/Election-Statistics/
16665,1535,OK,Oklahoma,434,U.S. Senate,Class III,2010,general,false,"",11257,16260,Ronald F. Dwyer,IND,"",7807,0.7675359902315388,,false,,https://history.house.gov/Institution/Election-Statistics/
16666,1535,OK,Oklahoma,434,U.S. Senate,Class III,2010,general,false,"",1471,16259,Stephen P. Wallace,IND,"",25048,2.4625645553118467,,false,,https://history.house.gov/Institution/Election-Statistics/
16662,1506,AL,Alabama,15,U.S. Senate,Class III,2010,general,false,"","",,"","","",1699,0.11437234222305098,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
16663,1506,AL,Alabama,15,U.S. Senate,Class III,2010,general,false,"",364,569,William G. Barnes,DEM,"",515619,34.71015463490719,,false,,https://history.house.gov/Institution/Election-Statistics/
16664,1506,AL,Alabama,15,U.S. Senate,Class III,2010,general,false,"",363,568,Richard C. Shelby,REP,"",968181,65.17547302286975,,true,,https://history.house.gov/Institution/Election-Statistics/
16669,1539,SD,South Dakota,482,U.S. Senate,Class III,2010,general,false,"",22,20756,John R. Thune,REP,"",227947,100.0,,true,,https://history.house.gov/Institution/Election-Statistics/
9228,1543,WV,West Virginia,581,U.S. Senate,Class I,2010,general,true,"",927,4491,John Raese,REP,"",230013,43.40293764671251,,false,,https://history.house.gov/Institution/Election-Statistics/
9226,1543,WV,West Virginia,581,U.S. Senate,Class I,2010,general,true,"",925,4489,"Joe Manchin, III",DEM,"",283358,53.46901960192321,,true,,https://history.house.gov/Institution/Election-Statistics/
9225,1543,WV,West Virginia,581,U.S. Senate,Class I,2010,general,true,"",12660,18240,Jeff C. Becker,CON,"",6425,1.2123831017382838,,false,,https://history.house.gov/Institution/Election-Statistics/
9227,1543,WV,West Virginia,581,U.S. Senate,Class I,2010,general,true,"",9249,16129,Jesse Johnson,MTP,"",10152,1.915659649626001,,false,,https://history.house.gov/Institution/Election-Statistics/
9945,1534,OH,Ohio,426,U.S. Senate,Class III,2010,general,false,"",772,986,Rob Portman,REP,"",2168742,56.84629857476794,,true,,https://history.house.gov/Institution/Election-Statistics/
9942,1534,OH,Ohio,426,U.S. Senate,Class III,2010,general,false,"",11168,16134,Eric W. Deaton,CON,"",65856,1.7261941895070587,,false,,https://history.house.gov/Institution/Election-Statistics/
9943,1534,OH,Ohio,426,U.S. Senate,Class III,2010,general,false,"",771,985,Lee Fisher,DEM,"",1503297,39.40388949379544,,false,,https://history.house.gov/Institution/Election-Statistics/
9944,1534,OH,Ohio,426,U.S. Senate,Class III,2010,general,false,"",6166,16268,Michael L. Pryce,IND,"",50101,1.3132296994729886,,false,,https://history.house.gov/Institution/Election-Statistics/
9946,1534,OH,Ohio,426,U.S. Senate,Class III,2010,general,false,"",11169,16135,Daniel H. La Botz,SUS,"",26454,0.6934028955481616,,false,,https://history.house.gov/Institution/Election-Statistics/
9947,1534,OH,Ohio,426,U.S. Senate,Class III,2010,general,false,"",12813,18497,Arthur T. Sullivan,W,"",648,0.016985146908414933,,false,,https://history.house.gov/Institution/Election-Statistics/
9804,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",6171,16244,Marsha J. Feinland,PAF,"",135093,1.3509083854658326,,false,,https://history.house.gov/Institution/Election-Statistics/
9806,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",11520,18430,James Harris,W,"",41,0.00040999344010495827,,false,,https://history.house.gov/Institution/Election-Statistics/
9800,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",9261,16241,Edward C. Noonan,AIP,"",125441,1.2543899297611238,,false,,https://history.house.gov/Institution/Election-Statistics/
9801,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",66,620,Barbara Boxer,DEM,"",5218441,52.183575062798994,,true,,https://history.house.gov/Institution/Election-Statistics/
9802,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",11247,16242,Duane Roberts,GRE,"",128510,1.2850794387289803,,false,,https://history.house.gov/Institution/Election-Statistics/
9803,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",6183,16243,Gail Katherine Lightfoot,LIB,"",175242,1.7523919617286123,,false,,https://history.house.gov/Institution/Election-Statistics/
9805,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",415,623,Carly Fiorina,REP,"",4217366,42.17298523223628,,false,,https://history.house.gov/Institution/Election-Statistics/
9807,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",12620,18431,Constant G. Vlakancic,W,"",11,0.00010999824002815954,,false,,https://history.house.gov/Institution/Election-Statistics/
9808,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",6989,18432,Jerry Leon Carroll,W,"",10,9.99984000255996e-05,,false,,https://history.house.gov/Institution/Election-Statistics/
9809,1510,CA,California,89,U.S. Senate,Class III,2010,general,false,"",12771,18433,Hans J. Kugler,W,"",5,4.99992000127998e-05,,false,,https://history.house.gov/Institution/Election-Statistics/
9792,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",12619,18427,Sydney Dudikoff,W,"",14,0.0008194399245178767,,false,,https://history.house.gov/Institution/Election-Statistics/
9791,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",12769,18426,Santos Chavez,W,"",39,0.002282725504014085,,false,,https://history.house.gov/Institution/Election-Statistics/
9789,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",12767,18424,Ian Gilyeat,W,"",5938,0.34755959084193944,,false,,https://history.house.gov/Institution/Election-Statistics/
9787,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",11158,16120,David F. Nolan,LIB,"",80097,4.688191402436312,,false,,https://history.house.gov/Institution/Election-Statistics/
9786,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",11157,16119,Jerry Joslyn,GRE,"",24603,1.4400486044938086,,false,,https://history.house.gov/Institution/Election-Statistics/
9785,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",1257,2280,Rodney Britz Glassman,DEM,"",592011,34.65124636812519,,false,,https://history.house.gov/Institution/Election-Statistics/
9793,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",12025,18428,'Ray J' Raymond Caplette,W,"",7,0.00040971996225893834,,false,,https://history.house.gov/Institution/Election-Statistics/
9790,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",12768,18425,Loyd Ellis,W,"",160,0.009365027708775734,,false,,https://history.house.gov/Institution/Election-Statistics/
9788,1508,AZ,Arizona,33,U.S. Senate,Class III,2010,general,false,"",43,599,John McCain,REP,"",1005615,58.86007712100319,,true,,https://history.house.gov/Institution/Election-Statistics/
9819,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",11104,18439,Bruce Edward Lohmiller,W,"",10,0.0005642430172105405,,false,,https://history.house.gov/Institution/Election-Statistics/
9818,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",12776,18438,Michele M. Newman,W,"",19,0.001072061732700027,,false,,https://history.house.gov/Institution/Election-Statistics/
9816,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",12774,18436,Jorge H. Moromisato,UN,"",5767,0.3253989480253187,,false,,https://history.house.gov/Institution/Election-Statistics/
9815,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",12773,18435,Charley Miller,UN,"",11330,0.6392873384995423,,false,,https://history.house.gov/Institution/Election-Statistics/
9814,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",1280,2305,Ken Buck,REP,"",822731,46.42202217926452,,false,,https://history.house.gov/Institution/Election-Statistics/
9813,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",12772,18434,Jason Napolitano,OTH,"",19415,1.0954778179142644,,false,,https://history.house.gov/Institution/Election-Statistics/
9812,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",11202,16182,Maclyn Stringer,LIB,"",22589,1.2745685515768899,,false,,https://history.house.gov/Institution/Election-Statistics/
9811,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",11201,16181,Robert A. Kinsey,GRE,"",38768,2.1874573291218233,,false,,https://history.house.gov/Institution/Election-Statistics/
9810,1511,CO,Colorado,99,U.S. Senate,Class III,2010,general,false,"",429,638,Michael Bennet,DEM,"",851590,48.050371102632425,,true,,https://history.house.gov/Institution/Election-Statistics/
9856,1515,GA,Georgia,155,U.S. Senate,Class III,2010,general,false,"",12792,18463,Brian Russell Brown,W,"",12,0.00046961989748197633,,false,,https://history.house.gov/Institution/Election-Statistics/
9855,1515,GA,Georgia,155,U.S. Senate,Class III,2010,general,false,"",12791,18462,Raymond Beckworth,W,"",24,0.0009392397949639527,,false,,https://history.house.gov/Institution/Election-Statistics/
9854,1515,GA,Georgia,155,U.S. Senate,Class III,2010,general,false,"",12790,18461,Steve Davis,W,"",52,0.002035019555755231,,false,,https://history.house.gov/Institution/Election-Statistics/
9853,1515,GA,Georgia,155,U.S. Senate,Class III,2010,general,false,"",495,704,Johnny Isakson,REP,"",1489904,58.30738031149888,,true,,https://history.house.gov/Institution/Election-Statistics/
9852,1515,GA,Georgia,155,U.S. Senate,Class III,2010,general,false,"",11204,16185,Chuck Donovan,LIB,"",68750,2.690530662657156,,false,,https://history.house.gov/Institution/Election-Statistics/
9851,1515,GA,Georgia,155,U.S. Senate,Class III,2010,general,false,"",496,705,Michael Thurmond,DEM,"",996516,38.99864514659576,,false,,https://history.house.gov/Institution/Election-Statistics/
9862,1517,ID,Idaho,173,U.S. Senate,Class III,2010,general,false,"",11235,16226,Randy Lynn Bergquist,CON,"",17429,3.877160589949503,,false,,https://history.house.gov/Institution/Election-Statistics/
9865,1517,ID,Idaho,173,U.S. Senate,Class III,2010,general,false,"",12794,18467,Frederick R. Reinisch,W,"",91,0.02024336529263898,,false,,https://history.house.gov/Institution/Election-Statistics/
9864,1517,ID,Idaho,173,U.S. Senate,Class III,2010,general,false,"",525,734,Mike Crapo,REP,"",319953,71.17500500522769,,true,,https://history.house.gov/Institution/Election-Statistics/
9863,1517,ID,Idaho,173,U.S. Senate,Class III,2010,general,false,"",526,735,Tom Sullivan,DEM,"",112057,24.927591039530174,,false,,https://history.house.gov/Institution/Election-Statistics/
9870,1520,IN,Indiana,207,U.S. Senate,Class III,2010,general,false,"",12796,18469,Jack Rooney,W,"",99,0.0056750403128494956,,false,,https://history.house.gov/Institution/Election-Statistics/
9869,1520,IN,Indiana,207,U.S. Senate,Class III,2010,general,false,"",12795,18468,Jim Miller,W,"",161,0.009229105963320897,,false,,https://history.house.gov/Institution/Election-Statistics/
9868,1520,IN,Indiana,207,U.S. Senate,Class III,2010,general,false,"",1355,2385,Daniel Coats,REP,"",952116,54.57875436877788,,true,,https://history.house.gov/Institution/Election-Statistics/
9867,1520,IN,Indiana,207,U.S. Senate,Class III,2010,general,false,"",1356,16155,Rebecca Sink-Burris,LIB,"",94330,5.407338916273665,,false,,https://history.house.gov/Institution/Election-Statistics/
9866,1520,IN,Indiana,207,U.S. Senate,Class III,2010,general,false,"",559,768,Brad Ellsworth,DEM,"",697775,39.99900256867229,,false,,https://history.house.gov/Institution/Election-Statistics/
9881,1523,KY,Kentucky,223,U.S. Senate,Class III,2010,general,false,"",4351,18470,Billy Ray Wilson,W,"",338,0.024924489121714098,,false,,https://history.house.gov/Institution/Election-Statistics/
9880,1523,KY,Kentucky,223,U.S. Senate,Class III,2010,general,false,"",30,788,Rand Paul,REP,"",755706,55.726585728444,,true,,https://history.house.gov/Institution/Election-Statistics/
9879,1523,KY,Kentucky,223,U.S. Senate,Class III,2010,general,false,"",575,785,Jack Conway,DEM,"",600052,44.248489782434284,,false,,https://history.house.gov/Institution/Election-Statistics/
9928,1529,NH,New Hampshire,345,U.S. Senate,Class III,2010,general,false,"",688,900,Kelly Ayotte,REP,"",273218,60.08620879241714,,true,,https://history.house.gov/Institution/Election-Statistics/
9927,1529,NH,New Hampshire,345,U.S. Senate,Class III,2010,general,false,"",1438,16114,Ken Blevens,LIB,"",4753,1.045281608057883,,false,,https://history.house.gov/Institution/Election-Statistics/
9926,1529,NH,New Hampshire,345,U.S. Senate,Class III,2010,general,false,"",11153,16113,Chris Booth,IND,"",9194,2.021948054804161,,false,,https://history.house.gov/Institution/Election-Statistics/
9925,1529,NH,New Hampshire,345,U.S. Senate,Class III,2010,general,false,"",690,902,Paul W. Hodes,DEM,"",167545,36.846561544720814,,false,,https://history.house.gov/Institution/Election-Statistics/
9941,1533,ND,North Dakota,334,U.S. Senate,Class III,2010,general,false,"",669,881,John Hoeven,REP,"",181689,76.16901573779839,,true,,https://history.house.gov/Institution/Election-Statistics/
9940,1533,ND,North Dakota,334,U.S. Senate,Class III,2010,general,false,"",12812,18496,Keith J. Hanson,LIB,"",3890,1.6307947713952726,,false,,https://history.house.gov/Institution/Election-Statistics/
9939,1533,ND,North Dakota,334,U.S. Senate,Class III,2010,general,false,"",670,882,Tracy Potter,DEM,"",52955,22.20018949080634,,false,,https://history.house.gov/Institution/Election-Statistics/
9955,1537,PA,Pennsylvania,464,U.S. Senate,Class III,2010,general,false,"",1484,2537,Patrick J. Toomey,REP,"",2028945,51.008494690724014,,true,,https://history.house.gov/Institution/Election-Statistics/
9954,1537,PA,Pennsylvania,464,U.S. Senate,Class III,2010,general,false,"",818,1032,Joe Sestak,DEM,"",1948716,48.99150530927598,,false,,https://history.house.gov/Institution/Election-Statistics/
9972,1542,WA,Washington,565,U.S. Senate,Class III,2010,general,false,"",908,1125,Dino Rossi,REP,"",1196164,47.635174151186696,,false,,https://history.house.gov/Institution/Election-Statistics/
9971,1542,WA,Washington,565,U.S. Senate,Class III,2010,general,false,"",907,1124,Patty Murray,DEM,"",1314930,52.364825848813304,,true,,https://history.house.gov/Institution/Election-Statistics/
9212,1526,MA,Massachusetts,245,U.S. Senate,Class I,2010,general,true,"",9843,13703,Joseph L. Kennedy,OTH,"",22388,0.993881687769857,,false,,https://www.sec.state.ma.us/ele/elespeif/senatorincongressmaeleres.htm
9211,1526,MA,Massachusetts,245,U.S. Senate,Class I,2010,general,true,"",6746,13701,Martha Coakley,DEM,"",1060861,47.09533326644713,,false,,https://www.sec.state.ma.us/ele/elespeif/senatorincongressmaeleres.htm
9215,1526,MA,Massachusetts,245,U.S. Senate,Class I,2010,general,true,"","",,"","","",1145,0.050830557999664384,,"",Blank,https://www.sec.state.ma.us/ele/elespeif/senatorincongressmaeleres.htm
9214,1526,MA,Massachusetts,245,U.S. Senate,Class I,2010,general,true,"","",,"","","",1155,0.05127449300402826,,"",Other,https://www.sec.state.ma.us/ele/elespeif/senatorincongressmaeleres.htm
9213,1526,MA,Massachusetts,245,U.S. Senate,Class I,2010,general,true,"",976,13702,Scott Brown,REP,"",1168178,51.859510552778985,,true,,https://www.sec.state.ma.us/ele/elespeif/senatorincongressmaeleres.htm
9658,1551,GA,Georgia,154,U.S. Senate,Class II,2008,runoff,false,"",1549,2612,Jim Martin,DEM,"",909923,42.56041752028573,,false,,https://history.house.gov/Institution/Election-Statistics/
9661,1551,GA,Georgia,154,U.S. Senate,Class II,2008,runoff,false,"",1548,2611,Saxby Chambliss,REP,"",1228033,57.43958247971427,,true,,https://history.house.gov/Institution/Election-Statistics/
9774,1579,WY,Wyoming,586,U.S. Senate,Class II,2008,general,false,"","",,"","","",61,0.024405271538652348,,"",Overvote,https://history.house.gov/Institution/Election-Statistics/
9772,1579,WY,Wyoming,586,U.S. Senate,Class II,2008,general,false,"",1713,2820,Christopher Rothfuss,DEM,"",60631,24.257639650164435,,false,,https://history.house.gov/Institution/Election-Statistics/
9773,1579,WY,Wyoming,586,U.S. Senate,Class II,2008,general,false,"",1712,2819,Michael B. Enzi,REP,"",189046,75.63473710321429,,true,,https://history.house.gov/Institution/Election-Statistics/
9775,1579,WY,Wyoming,586,U.S. Senate,Class II,2008,general,false,"","",,"","","",269,0.10762324662127021,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
9768,1578,WV,West Virginia,582,U.S. Senate,Class II,2008,general,false,"",220,2812,"John D. Rockefeller, IV",DEM,"",447560,63.727025749386314,,true,,https://history.house.gov/Institution/Election-Statistics/
9769,1578,WV,West Virginia,582,U.S. Senate,Class II,2008,general,false,"",1708,2813,Jay Wolfe,REP,"",254629,36.25603011784004,,false,,https://history.house.gov/Institution/Election-Statistics/
9770,1578,WV,West Virginia,582,U.S. Senate,Class II,2008,general,false,"",12764,18420,John Richard Bartlett,W,"",83,0.01181817664044835,,false,,https://history.house.gov/Institution/Election-Statistics/
9771,1578,WV,West Virginia,582,U.S. Senate,Class II,2008,general,false,"",12765,18421,Chad Shaffer,W,"",36,0.005125956133206513,,false,,https://history.house.gov/Institution/Election-Statistics/
9766,1577,VA,Virginia,549,U.S. Senate,Class II,2008,general,false,"",52,2809,James S. Gilmore III,REP,"",1228830,33.728543455455416,,false,,https://history.house.gov/Institution/Election-Statistics/
9763,1577,VA,Virginia,549,U.S. Senate,Class II,2008,general,false,"",67,2808,Mark R. Warner,DEM,"",2369327,65.03255021417431,,true,,https://history.house.gov/Institution/Election-Statistics/
9764,1577,VA,Virginia,549,U.S. Senate,Class II,2008,general,false,"",4383,16275,Glenda Gail Parker,IGR,"",21690,0.5953403705547782,,false,,https://history.house.gov/Institution/Election-Statistics/
9765,1577,VA,Virginia,549,U.S. Senate,Class II,2008,general,false,"",4385,16276,Bill Redpath,LIB,"",20269,0.5563372047383495,,false,,https://history.house.gov/Institution/Election-Statistics/
9767,1577,VA,Virginia,549,U.S. Senate,Class II,2008,general,false,"","",,"","","",3178,0.08722875507713623,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
9760,1576,TX,Texas,529,U.S. Senate,Class II,2008,general,false,"",1700,2802,Rick Noriega,DEM,"",3389365,42.83787754792516,,false,,https://history.house.gov/Institution/Election-Statistics/
9761,1576,TX,Texas,529,U.S. Senate,Class II,2008,general,false,"",11275,16284,Yvonne Adams Schick,LIB,"",185241,2.341244237447193,,false,,https://history.house.gov/Institution/Election-Statistics/
